title,n_human_reviews,baseline_jacc_mean,baseline_jacc_max,trained_jacc_mean,trained_jacc_max,baseline_sbert_mean,baseline_sbert_max,trained_sbert_mean,trained_sbert_max
Laconic Image Classification: Human vs. Machine Performance | OpenReview,3,0.14937546547330394,0.15185185185185185,0.1509629414490108,0.16279069767441862,0.7116167147954305,0.7352418899536133,0.644200325012207,0.6870971918106079
Ladder Polynomial Neural Networks | OpenReview,3,0.11474808342676446,0.15584415584415584,0.18135809125538618,0.1935483870967742,0.7409445842107137,0.7822375297546387,0.609808603922526,0.6745498180389404
Lagrangian Fluid Simulation with Continuous Convolutions | OpenReview,3,0.13572627135616458,0.144,0.16911213297403313,0.18345323741007194,0.7355665961901346,0.7931898236274719,0.7467634280522665,0.8276271224021912
LAMAL: LAnguage Modeling Is All You Need for Lifelong Language Learning | OpenReview,3,0.16256291301972184,0.18,0.1041643508225878,0.12138728323699421,0.7146909634272257,0.7967146635055542,0.6193367640177408,0.6909825801849365
LambdaNet: Probabilistic Type Inference using Graph Neural Networks | OpenReview,3,0.1146846610569008,0.12618296529968454,0.14540525970942506,0.15337423312883436,0.7578302025794983,0.8410479426383972,0.6584517359733582,0.693282425403595
Language GANs Falling Short | OpenReview,2,0.15134782906920913,0.17154811715481172,0.15794649881982692,0.17073170731707318,0.7134832739830017,0.7266818284988403,0.7438763678073883,0.7938121557235718
Language-independent Cross-lingual Contextual Representations | OpenReview,3,0.11457344707061697,0.12341772151898735,0.15513804949106594,0.17434210526315788,0.6819093028704325,0.6924735903739929,0.7015588482220968,0.759468674659729
Laplacian Denoising Autoencoder | OpenReview,3,0.14760961802670328,0.15925925925925927,0.13634300675697816,0.14590747330960854,0.6906388799349467,0.7028744220733643,0.4637977679570516,0.5304692387580872
Large Batch Optimization for Deep Learning: Training BERT in 76 minutes | OpenReview,3,0.1569200065167807,0.16363636363636364,0.1043783377269301,0.1245136186770428,0.6811710397402445,0.7114688158035278,0.48233871658643085,0.58556067943573
LARGE SCALE REPRESENTATION LEARNING FROM TRIPLET COMPARISONS | OpenReview,4,0.1500659719055474,0.17015706806282724,0.13650453139559246,0.16049382716049382,0.5713003575801849,0.6271994113922119,0.5931353941559792,0.6681622862815857
Large-scale Pretraining for Neural Machine Translation with Tens of Billions of Sentence Pairs | OpenReview,3,0.08782225197902145,0.09326424870466321,0.1541145181476846,0.15808823529411764,0.44142836332321167,0.5053668022155762,0.5885187983512878,0.6835646033287048
Last-iterate convergence rates for min-max optimization | OpenReview,3,0.13304985412209813,0.1510989010989011,0.16548673666921,0.19533527696793002,0.5388420720895132,0.5975959897041321,0.5468863546848297,0.6160434484481812
Latent Normalizing Flows for Many-to-Many Cross Domain Mappings | OpenReview,3,0.14292080845315147,0.15584415584415584,0.13738405795028474,0.1639871382636656,0.4429867962996165,0.4711526334285736,0.4922129809856415,0.5588780641555786
Latent Question Reformulation and Information Accumulation for Multi-Hop Machine Reading | OpenReview,3,0.14175944248906075,0.16580310880829016,0.13228111103010862,0.15517241379310345,0.7365342974662781,0.773779571056366,0.6172391772270203,0.6796269416809082
Latent Variables on Spheres for Sampling and Inference | OpenReview,3,0.1404124398187834,0.16738197424892703,0.16453511229053025,0.20833333333333334,0.6726307471593221,0.7188389301300049,0.603398601214091,0.6564863324165344
Lattice Representation Learning | OpenReview,3,0.07334542951190061,0.09236947791164658,0.13623948295467128,0.15140845070422534,0.5200001498063406,0.576801598072052,0.6603398323059082,0.6757910251617432
LAVAE: Disentangling Location and Appearance | OpenReview,3,0.12686200554810328,0.17289719626168223,0.16551637683935408,0.2170212765957447,0.5207461913426717,0.6140942573547363,0.4672303994496663,0.5006819367408752
Layer Flexible Adaptive Computation Time for Recurrent Neural Networks | OpenReview,3,0.15379777135749348,0.15625,0.14290637348052967,0.15953307392996108,0.6250744064648946,0.694211483001709,0.5455339153607687,0.5684551000595093
Layerwise Learning Rates for Object Features in Unsupervised and Supervised Neural Networks And Consequent Predictions for the Infant Visual System | OpenReview,3,0.10216801134116822,0.11764705882352941,0.15763358704535177,0.16988416988416988,0.7143695950508118,0.8131740093231201,0.5153029362360636,0.5543012619018555
Lazy-CFR: fast and near-optimal regret minimization for extensive games with imperfect information | OpenReview,3,0.14309313261045023,0.15760869565217392,0.14055811397274812,0.15447154471544716,0.762355387210846,0.843483030796051,0.5553905963897705,0.6166625022888184
LDMGAN: Reducing Mode Collapse in GANs with Latent Distribution Matching | OpenReview,3,0.11242048322999576,0.13945578231292516,0.13575400517269562,0.16095890410958905,0.6209325691064199,0.7563968300819397,0.5377063949902853,0.6582823991775513
Lean Images for Geo-Localization | OpenReview,3,0.1473414253790788,0.1619047619047619,0.1346886683922922,0.16393442622950818,0.7590768138567606,0.8184293508529663,0.6217648188273112,0.7103909254074097
Learn Interpretable Word Embeddings Efficiently with von Mises-Fisher Distribution | OpenReview,3,0.13463115475310597,0.1471861471861472,0.1641259748094625,0.18316831683168316,0.6827996571858724,0.7411621809005737,0.5729705095291138,0.6035733222961426
Learn to Explain Efficiently via Neural Logic Inductive Learning | OpenReview,3,0.12498351729153452,0.15204678362573099,0.14538660671531975,0.16408668730650156,0.5731469988822937,0.664718508720398,0.5225228170553843,0.5541333556175232
Learnable Group Transform For Time-Series | OpenReview,3,0.131751030592413,0.13405797101449277,0.12336798839458414,0.15151515151515152,0.6671146551767985,0.7598221302032471,0.4798341592152913,0.5368440747261047
LEARNED STEP SIZE QUANTIZATION | OpenReview,3,0.1427565263523773,0.15037593984962405,0.17461363755365591,0.17938931297709923,0.6883102854092916,0.7809144854545593,0.7145376205444336,0.7551458477973938
Learning a Behavioral Repertoire from Demonstrations | OpenReview,3,0.14336272359177618,0.15064102564102563,0.16100859031637063,0.18666666666666668,0.7420878807703654,0.7523614168167114,0.6717308163642883,0.6884050965309143
Learning a Spatio-Temporal Embedding for Video Instance Segmentation | OpenReview,3,0.1220389083426487,0.12389380530973451,0.10814017470252424,0.13432835820895522,0.7546443939208984,0.7953704595565796,0.6826666593551636,0.7714412212371826
Learning Algorithmic Solutions to Symbolic Planning Tasks with a Neural Computer | OpenReview,3,0.11439287388654477,0.13333333333333333,0.13331247044256958,0.1349206349206349,0.5268800556659698,0.6381947994232178,0.5173700451850891,0.5917882919311523
Learning Boolean Circuits with Neural Networks | OpenReview,3,0.13923047830107177,0.16738197424892703,0.18207680494856174,0.20078740157480315,0.7118388811747233,0.738409161567688,0.5874390403429667,0.6676570773124695
Learning by shaking: Computing policy gradients by physical forward-propagation | OpenReview,4,0.10398940915344132,0.11420612813370473,0.12944691073896758,0.14328358208955225,0.614801749587059,0.7252058386802673,0.5977890193462372,0.6497848033905029
Learning Calibratable Policies using Programmatic Style-Consistency | OpenReview,3,0.09254429235887461,0.1079136690647482,0.14764776763064436,0.1780821917808219,0.6168815890947977,0.7513245344161987,0.5831346114476522,0.7517179846763611
Learning Cluster Structured Sparsity by Reweighting | OpenReview,3,0.10051152036798626,0.1166077738515901,0.17417841793238117,0.18571428571428572,0.5044512252012888,0.5132654905319214,0.502366969982783,0.5073517560958862
Learning Compact Embedding Layers via Differentiable Product Quantization | OpenReview,3,0.1303805599830987,0.14840989399293286,0.1442945963598447,0.16225165562913907,0.5977931221326193,0.6221292614936829,0.43009064594904584,0.4662243723869324
Learning Compact Reward for Image Captioning | OpenReview,3,0.153444310005396,0.22485207100591717,0.14921865229340728,0.15714285714285714,0.7254933218161265,0.8835383653640747,0.6977754235267639,0.7623818516731262
Learning Compositional Koopman Operators for Model-Based Control | OpenReview,4,0.16112572884606463,0.18421052631578946,0.14083640881192122,0.1744186046511628,0.7234287559986115,0.7580708265304565,0.34328997880220413,0.4731147885322571
Learning Cross-Context Entity Representations from Text | OpenReview,3,0.12225548902195608,0.13194444444444445,0.17156012291150816,0.19791666666666666,0.7010727922121683,0.7228903770446777,0.7324333985646566,0.7635093927383423
Learning Curves for Deep Neural Networks: A field theory perspective | OpenReview,3,0.0877199517958489,0.10820895522388059,0.14498711463111544,0.17754569190600522,0.5450339913368225,0.6977026462554932,0.37496501207351685,0.5498811602592468
Learning De-biased Representations with Biased Representations | OpenReview,3,0.09938686676802484,0.10655737704918032,0.14847384389557106,0.16981132075471697,0.49058984716733295,0.5577369928359985,0.5254892011483511,0.6258903741836548
Learning deep graph matching with channel-independent embedding and Hungarian attention | OpenReview,3,0.12645076442544798,0.15714285714285714,0.1586775878442545,0.16923076923076924,0.6292910178502401,0.6909240484237671,0.578869084517161,0.6350827813148499
Learning Deep-Latent Hierarchies by Stacking Wasserstein Autoencoders | OpenReview,3,0.11544492375111266,0.15,0.12172669177438382,0.14351851851851852,0.7050628264745077,0.7142716646194458,0.6945700844128927,0.7836633324623108
LEARNING DIFFICULT PERCEPTUAL TASKS WITH HODGKIN-HUXLEY NETWORKS | OpenReview,3,0.15123897648528192,0.1673469387755102,0.11346967451053054,0.14285714285714285,0.6114978591601054,0.7043378353118896,0.5259767373402914,0.6283714771270752
Learning Disentangled Representations for CounterFactual Regression | OpenReview,3,0.12915627079174982,0.15104166666666666,0.12502890489775534,0.13761467889908258,0.46022512515385944,0.502593457698822,0.47005324562390643,0.5364030599594116
Learning DNA folding patterns with Recurrent Neural Networks | OpenReview,3,0.13926356695876022,0.17964071856287425,0.14204163170721962,0.16049382716049382,0.4819133182366689,0.6068904995918274,0.4766809542973836,0.5767898559570312
Learning Effective Exploration Strategies For Contextual Bandits | OpenReview,3,0.11159693824053686,0.11229946524064172,0.12038971815541716,0.1246376811594203,0.7878340482711792,0.8087112903594971,0.7995642820994059,0.8382583856582642
Learning Efficient Parameter Server Synchronization Policies for Distributed SGD | OpenReview,3,0.1537790707814882,0.16883116883116883,0.13541619672052438,0.1550632911392405,0.5994864900906881,0.6309590935707092,0.46068789561589557,0.5200755596160889
Learning Entailment-Based Sentence Embeddings from Natural Language Inference | OpenReview,3,0.16306658622389092,0.17684887459807075,0.1790398668440704,0.184375,0.6066670914491018,0.7120296955108643,0.610554446776708,0.7125204801559448
LEARNING EXECUTION THROUGH NEURAL CODE FUSION | OpenReview,3,0.1442271446614204,0.1643835616438356,0.1375890423509471,0.15488215488215487,0.6702888409296671,0.7550429701805115,0.5391650994618734,0.6051303744316101
Learning Expensive Coordination: An Event-Based Deep RL Approach | OpenReview,3,0.1360354937129417,0.16,0.11403369767847737,0.15789473684210525,0.6351349949836731,0.6528242230415344,0.4724228282769521,0.48741310834884644
Learning Explainable Models Using Attribution Priors | OpenReview,3,0.14666338067219123,0.16083916083916083,0.1368699119760369,0.15454545454545454,0.575790286064148,0.6404513120651245,0.49690454204877216,0.5609558820724487
Learning from Explanations with Neural Module Execution Tree | OpenReview,3,0.15930320049397867,0.1872146118721461,0.1584891091892182,0.20353982300884957,0.7049471537272135,0.7698707580566406,0.5887929995854696,0.656526505947113
Learning from Imperfect Annotations: An End-to-End Approach | OpenReview,3,0.1138775488366921,0.1493212669683258,0.13347841818156317,0.1467065868263473,0.7334985335667928,0.797703742980957,0.4918271104494731,0.5628917217254639
Learning from Label Proportions with Consistency Regularization | OpenReview,3,0.12676628094165074,0.1506849315068493,0.15839531651181063,0.16182572614107885,0.550556461016337,0.6010134816169739,0.6809825301170349,0.739463210105896
Learning from Partially-Observed Multimodal Data with Variational Autoencoders | OpenReview,4,0.13096796903148192,0.15770609318996415,0.17690724837611826,0.21132075471698114,0.7439146488904953,0.87401282787323,0.6710760444402695,0.7142271995544434
Learning from Positive and Unlabeled Data with Adversarial Training | OpenReview,3,0.1320282020329257,0.15555555555555556,0.12441329120654217,0.15454545454545454,0.6663384636243185,0.7483034133911133,0.6565436323483785,0.7565285563468933
Learning from Rules Generalizing Labeled Exemplars | OpenReview,3,0.12348434414167948,0.13026819923371646,0.1356628923932998,0.15053763440860216,0.48336897293726605,0.5175319314002991,0.6001326044400533,0.6167320013046265
Learning Functionally Decomposed Hierarchies for Continuous Navigation Tasks | OpenReview,3,0.1461208710722723,0.15614617940199335,0.10484358209951877,0.11272727272727273,0.6212588250637054,0.7223182916641235,0.4738764464855194,0.5212486386299133
Learning General and Reusable Features via Racecar-Training | OpenReview,2,0.14059122351923908,0.1527777777777778,0.1731711903717169,0.17358490566037735,0.6338039636611938,0.6652358770370483,0.5646072030067444,0.5788889527320862
Learning Generative Image Object Manipulations from Language Instructions | OpenReview,3,0.09745413398212009,0.10909090909090909,0.1327097958035057,0.14035087719298245,0.5281532208124796,0.6027540564537048,0.6769425272941589,0.7213086485862732
Learning Generative Models using Denoising Density Estimators | OpenReview,3,0.10987154604853565,0.135678391959799,0.1502571640677721,0.1689497716894977,0.6230328877766927,0.7498846650123596,0.5341928203900655,0.6616121530532837
Learning Good Policies By Learning Good Perceptual Models | OpenReview,3,0.11116361051911618,0.11377245508982035,0.18801669092388132,0.25,0.6483327746391296,0.7399184107780457,0.7120485703150431,0.7862790822982788
Learning Heuristics for Quantified Boolean Formulas through Reinforcement Learning | OpenReview,3,0.10923728734965425,0.11282051282051282,0.1336767305861553,0.14883720930232558,0.5140761137008667,0.7069292664527893,0.5670478343963623,0.6723898649215698
Learning Hierarchical Discrete Linguistic Units from Visually-Grounded Speech | OpenReview,3,0.1337580684447692,0.14906832298136646,0.12939781992201346,0.13541666666666666,0.6558917562166849,0.6857810616493225,0.5446715950965881,0.6992034316062927
Learning Human Postural Control with Hierarchical Acquisition Functions | OpenReview,2,0.1408716136631331,0.14840989399293286,0.157043830190304,0.18143459915611815,0.5051546990871429,0.5796220302581787,0.5271215438842773,0.60030198097229
Learning in Confusion: Batch Active Learning with Noisy Oracle | OpenReview,3,0.1374324689357104,0.16666666666666666,0.13558864294158413,0.1794871794871795,0.6449805299441019,0.6917490363121033,0.5767808357874552,0.6490643620491028
Learning Invariants through Soft Unification | OpenReview,3,0.13721092499467538,0.1708542713567839,0.1616600248522313,0.18660287081339713,0.6542534430821737,0.7413028478622437,0.5718750158945719,0.6155965924263
Learning Key Steps to Attack Deep Reinforcement Learning Agents | OpenReview,3,0.11173488593114682,0.12796208530805686,0.17446587847604655,0.1762820512820513,0.6432383060455322,0.7134007215499878,0.5827832023302714,0.6187289953231812
Learning Latent Dynamics for Partially-Observed Chaotic Systems | OpenReview,3,0.137773315214737,0.14655172413793102,0.14656616515508836,0.1588785046728972,0.6430832147598267,0.6603178977966309,0.5638035635153452,0.677984356880188
Learning Latent Representations for Inverse Dynamics using Generalized Experiences | OpenReview,3,0.14456283652336796,0.15810276679841898,0.15225302810629807,0.16312056737588654,0.7130530476570129,0.7981694936752319,0.5202245314915975,0.5723379850387573
Learning Latent State Spaces for Planning through Reward Prediction | OpenReview,3,0.16412681348809746,0.17094017094017094,0.15802219198153933,0.17712177121771217,0.7230304678281149,0.7589027285575867,0.6090709368387858,0.6683012247085571
Learning Likelihoods with Conditional Normalizing Flows | OpenReview,3,0.13875311322953857,0.15,0.12491457163778374,0.12941176470588237,0.6471041838328043,0.6935637593269348,0.6336580316225687,0.7036535739898682
Learning Mahalanobis Metric Spaces via Geometric Approximation Algorithms | OpenReview,3,0.12541721090374194,0.14485981308411214,0.1514982642841889,0.16371681415929204,0.5905301670233408,0.6912755966186523,0.5591609279314677,0.6313029527664185
Learning Nearly Decomposable Value Functions Via Communication Minimization | OpenReview,3,0.1442491154607719,0.1688888888888889,0.12105422279241189,0.15028901734104047,0.6773282488187155,0.6951126456260681,0.5467503865559896,0.6207985281944275
Learning Neural Causal Models from Unknown Interventions | OpenReview,3,0.10683135889779964,0.11859838274932614,0.1380736459215706,0.14285714285714285,0.5995822548866272,0.6759597659111023,0.5109554131825765,0.559455931186676
Learning Neural Surrogate Model for Warm-Starting Bayesian Optimization | OpenReview,3,0.13886149738718614,0.15611814345991562,0.1130280642395372,0.12871287128712872,0.59959277510643,0.7757878303527832,0.6021325985590616,0.6973778009414673
Learning Numeral Embedding | OpenReview,3,0.12961764467427359,0.14682539682539683,0.1467914787699068,0.1583710407239819,0.7366607189178467,0.8287818431854248,0.6031875610351562,0.6746344566345215
Learning relevant features for statistical inference | OpenReview,3,0.11851297836889202,0.12609970674486803,0.13051361262583572,0.13966480446927373,0.5240986347198486,0.5336604714393616,0.49263842900594074,0.5240859985351562
Learning representations for binary-classification without backpropagation | OpenReview,3,0.12528534024759144,0.1524822695035461,0.14176432866203068,0.15492957746478872,0.5969257950782776,0.7202527523040771,0.5818943977355957,0.6474935412406921
Learning Representations in Reinforcement Learning: an Information Bottleneck Approach | OpenReview,3,0.13503888257433233,0.18181818181818182,0.13499729496571186,0.15294117647058825,0.7025718490282694,0.7493276596069336,0.4857975244522095,0.5357385277748108
Learning Reusable Options for Multi-Task Reinforcement Learning | OpenReview,3,0.12400885185053068,0.1412639405204461,0.16444359159733365,0.17539267015706805,0.6385118166605631,0.6691425442695618,0.7245820959409078,0.7358152866363525
Learning RNNs with Commutative State Transitions | OpenReview,3,0.12446068849620011,0.14468085106382977,0.15741861352462147,0.1821561338289963,0.6860355933507284,0.7422736883163452,0.6321315169334412,0.6670464277267456
Learning Robust Representations via Multi-View Information Bottleneck | OpenReview,3,0.15248284984537597,0.1592356687898089,0.14582276682386638,0.16161616161616163,0.6840793291727701,0.7484583854675293,0.6957366267840067,0.7380694150924683
Learning robust visual representations using data augmentation invariance | OpenReview,3,0.09901585015387769,0.10245901639344263,0.14269783927822846,0.1717171717171717,0.5994899471600851,0.6331060528755188,0.6445112228393555,0.7146317958831787
Learning scalable and transferable multi-robot/machine sequential assignment planning via graph embedding | OpenReview,3,0.11973933818032834,0.15639810426540285,0.15046662375567157,0.15658362989323843,0.5757908225059509,0.6349624395370483,0.6060196757316589,0.6143187284469604
Learning Self-Correctable Policies and Value Functions from Demonstrations with Negative Sampling | OpenReview,3,0.13720305874583574,0.1476923076923077,0.1453884905766759,0.15269461077844312,0.721454918384552,0.7570333480834961,0.31276168425877887,0.38831889629364014
Learning Semantically Meaningful Representations Through Embodiment | OpenReview,3,0.13755694978524366,0.14098360655737704,0.11367714083412961,0.12790697674418605,0.6833083629608154,0.7246030569076538,0.5463724136352539,0.6213485598564148
Learning Similarity Metrics for Numerical Simulations | OpenReview,3,0.11200738970032631,0.13120567375886524,0.16374056008766014,0.17543859649122806,0.5105659266312917,0.5814208388328552,0.5574740171432495,0.6621923446655273
Learning Space Partitions for Nearest Neighbor Search | OpenReview,3,0.13358635662084703,0.16184971098265896,0.1678102799363956,0.178125,0.6814246575037638,0.6927622556686401,0.7141086856524149,0.7241781949996948
Learning Structured Communication for Multi-agent Reinforcement Learning | OpenReview,3,0.11025364972547895,0.13372093023255813,0.1313385843410091,0.17682926829268292,0.7248075207074484,0.7392203211784363,0.7334780891736349,0.7405460476875305
Learning Surrogate Losses | OpenReview,3,0.13346836764951248,0.15503875968992248,0.155707952891359,0.18181818181818182,0.6881521741549174,0.7728298902511597,0.6883830825487772,0.7232332825660706
Learning Temporal Abstraction with Information-theoretic Constraints for Hierarchical Reinforcement Learning | OpenReview,3,0.08168395468143715,0.11737089201877934,0.11901732344645731,0.14903846153846154,0.7015526096026102,0.7293112277984619,0.6198709607124329,0.6916058659553528
Learning Temporal Coherence via Self-Supervision for GAN-based Video Generation | OpenReview,4,0.1366069245954896,0.16740088105726872,0.16344523388416,0.1822429906542056,0.5920934081077576,0.7026899456977844,0.6496646255254745,0.7801803350448608
Learning the Arrow of Time for Problems in Reinforcement Learning | OpenReview,3,0.09430613255391636,0.10902255639097744,0.16044307009940575,0.17647058823529413,0.4483279287815094,0.5572957992553711,0.5323875943819681,0.5886709094047546
Learning The Difference That Makes A Difference With Counterfactually-Augmented Data | OpenReview,4,0.1262512320099568,0.13924050632911392,0.18896954536765206,0.21518987341772153,0.6689949035644531,0.7134318351745605,0.6810630112886429,0.7616246938705444
Learning Through Limited Self-Supervision: Improving Time-Series Classification Without Additional Data via Auxiliary Tasks | OpenReview,3,0.15781509699894955,0.16744186046511628,0.16159103034868028,0.18269230769230768,0.6400842865308126,0.7001614570617676,0.5957033634185791,0.6654055714607239
Learning Time-Aware Assistance Functions for Numerical Fluid Solvers | OpenReview,3,0.154253470335268,0.1640625,0.1661545625689052,0.18181818181818182,0.7035027742385864,0.711729884147644,0.6250714262326559,0.7115823030471802
Learning to Anneal and Prune Proximity Graphs for Similarity Search | OpenReview,3,0.14604763090199982,0.16019417475728157,0.1495910164281802,0.16080402010050251,0.7408783634503683,0.7886030673980713,0.6173630555470785,0.6842727661132812
Learning to Balance: Bayesian Meta-Learning for Imbalanced and Out-of-distribution Tasks | OpenReview,3,0.13018192174258245,0.15,0.18953073230163975,0.2198952879581152,0.6926681200663248,0.7505521774291992,0.5952765146891276,0.6189143061637878
Learning to Combat Compounding-Error in Model-Based Reinforcement Learning | OpenReview,3,0.11798335008562282,0.12396694214876033,0.19512219477499937,0.20920502092050208,0.6578003168106079,0.7584982514381409,0.5885964930057526,0.6927896738052368
Learning to Contextually Aggregate Multi-Source Supervision for Sequence Labeling | OpenReview,3,0.11477622009516035,0.1326530612244898,0.11358566024200185,0.15083798882681565,0.7012792229652405,0.7444686889648438,0.654512623945872,0.6646084189414978
Learning to Control Latent Representations for Few-Shot Learning of Named Entities | OpenReview,3,0.10139432028359315,0.16080402010050251,0.11027469653015198,0.12953367875647667,0.5401174624760946,0.5769037008285522,0.5967851877212524,0.6422046422958374
Learning to Control PDEs with Differentiable Physics | OpenReview,3,0.14331608791233194,0.156794425087108,0.10666594883666676,0.12131147540983607,0.62810746828715,0.7131869196891785,0.5017891327540079,0.6234586238861084
Learning to Coordinate Manipulation Skills via Skill Behavior Diversification | OpenReview,3,0.10775739854687223,0.11742424242424243,0.15178999335226306,0.1605351170568562,0.5648150245348612,0.6629008054733276,0.579912026723226,0.6467177271842957
Learning to Defense by Learning to Attack | OpenReview,3,0.12184501163354211,0.13191489361702127,0.18121461489650814,0.2077922077922078,0.6604193449020386,0.7108953595161438,0.6759544213612875,0.7331023216247559
Learning to Discretize: Solving 1D Scalar Conservation Laws via Deep Reinforcement Learning | OpenReview,3,0.10493413497917316,0.12203389830508475,0.11523724380683929,0.12043795620437957,0.44699787100156146,0.6221473813056946,0.48853180805842084,0.6149863600730896
Learning To Explore Using Active Neural Mapping | OpenReview,3,0.10874126628816023,0.143646408839779,0.11040880855516506,0.12121212121212122,0.578138510386149,0.6603350639343262,0.5436397790908813,0.7024083137512207
Learning to Generate Grounded Visual Captions without Localization Supervision | OpenReview,3,0.13996302024436877,0.1510204081632653,0.12655517248763357,0.13432835820895522,0.7590263485908508,0.8029828667640686,0.6394347548484802,0.678646445274353
Learning to Group: A Bottom-Up Framework for 3D Part Discovery in Unseen Categories | OpenReview,3,0.12486146656648005,0.13194444444444445,0.143435984376433,0.15328467153284672,0.5652614037195841,0.6072618365287781,0.4790561993916829,0.5620819926261902
Learning to Guide Random Search | OpenReview,4,0.126388342228194,0.138328530259366,0.15988680941678116,0.17595307917888564,0.5488315671682358,0.7188533544540405,0.5089002400636673,0.523223876953125
LEARNING TO IMPUTE: A GENERAL FRAMEWORK FOR SEMI-SUPERVISED LEARNING | OpenReview,3,0.1588187511763491,0.2087378640776699,0.16114626052576747,0.1797752808988764,0.5129533807436625,0.7557216882705688,0.46393145124117535,0.527142345905304
Learning to Infer User Interface Attributes from Images | OpenReview,3,0.1260996189018498,0.15725806451612903,0.15291807246925668,0.1743119266055046,0.6079800327618917,0.6515892148017883,0.5842369397481283,0.6703952550888062
Learning to Learn by Zeroth-Order Oracle | OpenReview,3,0.1381579111380353,0.1553398058252427,0.13759122295515183,0.15625,0.558877686659495,0.6960466504096985,0.4872142970561981,0.5142843723297119
Learning to Learn Kernels with Variational Random Features | OpenReview,3,0.17555315704263355,0.19724770642201836,0.14161760858189432,0.15625,0.7807299892107645,0.7906124591827393,0.6508159240086874,0.6729194521903992
LEARNING TO LEARN WITH BETTER CONVERGENCE | OpenReview,3,0.10565497604361436,0.11952191235059761,0.1458764339815671,0.17094017094017094,0.6961096127827963,0.7752357125282288,0.6913385192553202,0.7439424395561218
Learning to Link | OpenReview,3,0.12046580520020211,0.128125,0.13751012964377798,0.1541095890410959,0.5924991170565287,0.6961974501609802,0.5170474052429199,0.5743451714515686
Learning to Make Generalizable and Diverse Predictions for Retrosynthesis | OpenReview,3,0.1338716334869589,0.14432989690721648,0.16928298030292807,0.18490566037735848,0.6096302072207133,0.6263201832771301,0.7040629784266154,0.7109601497650146
Learning to Move with Affordance Maps | OpenReview,3,0.16110150946002952,0.18421052631578946,0.14529279027032857,0.15950920245398773,0.629398783047994,0.8073627948760986,0.626303513844808,0.7447330951690674
Learning to Optimize via Dual space Preconditioning | OpenReview,3,0.12771317829457365,0.15348837209302327,0.15536093624844258,0.167420814479638,0.6559378504753113,0.6994326114654541,0.6055011947949728,0.6518915891647339
Learning to Plan in High Dimensions via Neural Exploration-Exploitation Trees | OpenReview,3,0.12177306953315677,0.136,0.13016752505190735,0.1443661971830986,0.5829481482505798,0.6494380831718445,0.6337113181749979,0.6839032173156738
Learning to Prove Theorems by Learning to Generate Theorems | OpenReview,3,0.14745631745556967,0.19767441860465115,0.1942170744382997,0.21287128712871287,0.7896715203921,0.8207369446754456,0.704209566116333,0.7452467083930969
Learning to Rank Learning Curves | OpenReview,3,0.12960750135398755,0.13257575757575757,0.15433389360335614,0.16666666666666666,0.5115042726198832,0.5423402786254883,0.5306635399659475,0.6513545513153076
Learning to Reach Goals Without Reinforcement Learning | OpenReview,3,0.13866362185284617,0.15447154471544716,0.1827525214511516,0.2009132420091324,0.6440553665161133,0.6744894981384277,0.7009513974189758,0.767195463180542
Learning to Reason: Distilling Hierarchy via Self-Supervision and Reinforcement Learning | OpenReview,3,0.10606403577586494,0.12177121771217712,0.15567638133956624,0.18815331010452963,0.6301795442899069,0.7043803334236145,0.6467406551043192,0.7487242221832275
Learning to Recognize the Unseen Visual Predicates | OpenReview,3,0.1517074603044787,0.16141732283464566,0.12451371157044955,0.14009661835748793,0.7187865376472473,0.7735570669174194,0.611595869064331,0.6395424008369446
Learning to Remember from a Multi-Task Teacher | OpenReview,3,0.09935808183706929,0.1095890410958904,0.11955792840193953,0.125,0.685921847820282,0.8227655291557312,0.6997156540552775,0.7743701934814453
Learning to Represent Programs with Property Signatures | OpenReview,3,0.139985259838201,0.15384615384615385,0.18696667015914037,0.20802919708029197,0.5982007284959158,0.7139792442321777,0.5808241466681162,0.6684158444404602
Learning to Retrieve Reasoning Paths over Wikipedia Graph for Question Answering | OpenReview,3,0.1172345191781468,0.12041884816753927,0.15281736531476117,0.1712707182320442,0.6874843835830688,0.6997721791267395,0.6104332407315572,0.6563760638237
Learning to solve the credit assignment problem | OpenReview,3,0.09655401304456135,0.13227513227513227,0.13884297520661157,0.16363636363636364,0.5675378441810608,0.5758432149887085,0.47182093063990277,0.5354050993919373
Learning to Transfer via Modelling Multi-level Task Dependency | OpenReview,4,0.14992372875563773,0.16818181818181818,0.1356893892951585,0.14685314685314685,0.7377408444881439,0.8017463684082031,0.5282197520136833,0.6105014085769653
Learning transitional skills with intrinsic motivation | OpenReview,3,0.15198006135452588,0.1799163179916318,0.165883754011049,0.16988416988416988,0.6303295691808065,0.69097501039505,0.34326045711835224,0.3584342300891876
Learning transport cost from subset correspondence | OpenReview,3,0.13112069723429162,0.1394422310756972,0.17061448718733185,0.19915254237288135,0.6571269035339355,0.7469755411148071,0.5705743233362833,0.6314242482185364
Learning Underlying Physical Properties From Observations For Trajectory Prediction | OpenReview,3,0.08161911716128584,0.08441558441558442,0.11238444733274056,0.1144578313253012,0.4739186962445577,0.5708940625190735,0.527318000793457,0.5691508054733276
"Learning vector representation of local content and matrix representation of local motion, with implications for V1 | OpenReview",3,0.15741408287542188,0.16455696202531644,0.16295063223029324,0.16964285714285715,0.6054554979006449,0.6252983808517456,0.5545389254887899,0.5607337951660156
