base_rl,trn_rl
0.16770186335403725,0.16666666666666669
0.14030261348005502,0.1368584758942457
0.17533432392273401,0.1563517915309446
0.1683366733466934,0.1400304414003044
0.1683168316831683,0.14251781472684083
0.15625,0.13170731707317074
0.1715686274509804,0.18487394957983191
0.1871101871101871,0.15964523281596454
0.16356877323420072,0.15140845070422534
0.1694915254237288,0.1468189233278956
0.12661195779601406,0.10344827586206898
0.18120805369127516,0.1836734693877551
0.18565400843881857,0.17406749555950266
0.15625,0.16862745098039217
0.16283185840707964,0.14205607476635515
0.1727115716753022,0.12006861063464838
0.16826923076923078,0.158311345646438
0.148,0.18604651162790697
0.19767441860465118,0.16470588235294117
0.171875,0.16165413533834586
0.14828897338403044,0.13602015113350124
0.1663286004056795,0.14505494505494507
0.16173570019723868,0.15605749486652978
0.1356589147286822,0.14486921529175048
0.15284974093264247,0.14705882352941177
0.1553030303030303,0.12424849699398799
0.21123595505617973,0.1643059490084986
0.1825726141078838,0.16872427983539093
0.13211009174311927,0.21782178217821782
0.1492007104795737,0.14487632508833925
0.1554054054054054,0.1226993865030675
0.19653179190751446,0.19878296146044627
0.1718377088305489,0.17191977077363896
0.14138817480719795,0.15922330097087378
0.1763668430335097,0.1584158415841584
0.21611001964636542,0.16886543535620052
0.17266187050359713,0.15017064846416384
0.12468827930174564,0.1423728813559322
0.15537190082644628,0.1526479750778816
0.17353579175704986,0.11825192802056556
0.1941747572815534,0.15196078431372548
0.2346368715083799,0.12749003984063745
0.18106995884773663,0.17142857142857143
0.14601018675721564,0.13486842105263158
0.12639405204460966,0.1390728476821192
0.13599999999999998,0.13071895424836602
0.19494584837545126,0.17733990147783252
0.15274463007159905,0.15359477124183007
0.16444444444444442,0.16666666666666669
0.16103896103896104,0.18536585365853658
0.16455696202531644,0.13518886679920478
0.14625850340136054,0.18848167539267013
0.22014051522248246,0.16919739696312364
0.1839080459770115,0.12967581047381543
0.2346368715083799,0.16941176470588237
0.148471615720524,0.1768953068592058
0.1724941724941725,0.1806451612903226
0.15696202531645567,0.1702127659574468
0.225705329153605,0.16085790884718498
0.15129151291512913,0.14311926605504588
0.13552361396303902,0.14368932038834953
0.20748299319727892,0.17704918032786884
0.19002375296912116,0.16260162601626016
0.16731517509727625,0.16129032258064516
0.1510791366906475,0.14465408805031446
0.19851116625310175,0.18421052631578946
0.15726495726495726,0.1492109038737446
0.15773809523809523,0.1306930693069307
0.14942528735632185,0.16229116945107402
0.1553398058252427,0.13333333333333333
0.16740088105726875,0.1411764705882353
0.14594594594594595,0.14705882352941177
0.14492753623188406,0.14261460101867574
0.14666666666666667,0.11764705882352941
0.1806981519507187,0.13842482100238662
0.09635036496350365,0.11516853932584269
0.17857142857142858,0.14720812182741116
0.17808219178082194,0.15463917525773196
0.15806451612903225,0.14307931570762053
0.14513274336283186,0.11934900542495479
0.1835564053537285,0.1646090534979424
0.16247582205029013,0.1554054054054054
0.1686746987951807,0.17676767676767677
0.14122137404580154,0.10690423162583519
